"Dates","Year","Dataset","Var","Site","Period","Area","AggStat","Value"
2021-08-28,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0823423365751902
2021-08-28,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00377380220018898
2021-08-29,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-08-29,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-08-30,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0822129920125008
2021-08-30,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00368407939225793
2021-08-31,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0821490006314384
2021-08-31,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00364094141966866
2021-09-01,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-01,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-02,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0820250544283125
2021-09-02,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.0035589397110237
2021-09-03,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-03,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-04,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-04,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-05,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.08184631417195
2021-09-05,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00344384059609336
2021-09-06,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-06,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-07,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0828815119134055
2021-09-07,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00332738849040133
2021-09-08,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0834055625730091
2021-09-08,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00327045655578021
2021-09-09,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-09,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-10,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0844648041658931
2021-09-10,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00316259898907664
2021-09-11,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-11,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-12,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-12,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-13,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0860648800929387
2021-09-13,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00301569211717871
2021-09-14,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-14,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-15,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.087154703007804
2021-09-15,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00292697904048839
2021-09-16,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0853163980775409
2021-09-16,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00305466101477123
2021-09-17,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-17,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-18,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0817264897955789
2021-09-18,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.0033265452469983
2021-09-19,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-19,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-20,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-20,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-21,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0765654022494952
2021-09-21,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00376984326562502
2021-09-22,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-22,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-23,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0732782930135727
2021-09-23,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.0040857262716543
2021-09-24,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0716812933484713
2021-09-24,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.0042474883980429
2021-09-25,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-25,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-26,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0702768017848333
2021-09-26,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00439812437008504
2021-09-27,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-27,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-28,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-28,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-09-29,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0707885962393549
2021-09-29,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.0043576418886795
2021-09-30,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-09-30,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-01,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0711437364419301
2021-10-01,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00433695882904732
2021-10-02,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0713258650567797
2021-10-02,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00432899533557199
2021-10-03,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-03,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-04,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0716968129078547
2021-10-04,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00431747370820397
2021-10-05,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-05,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-06,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-06,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-07,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0710102799865935
2021-10-07,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00430814447084916
2021-10-08,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-08,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-09,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0701490210162269
2021-10-09,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00430638066076039
2021-10-10,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0697261202666495
2021-10-10,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00430693864400652
2021-10-11,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-11,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-12,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0688737307985624
2021-10-12,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00431245349287288
2021-10-13,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-13,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-14,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-14,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-15,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-15,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-16,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-16,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-17,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.06696833918492
2021-10-17,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00440360456368839
2021-10-18,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0666426950030857
2021-10-18,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00444342027104728
2021-10-19,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-19,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-20,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0659999325871468
2021-10-20,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00452410201404405
2021-10-21,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-21,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-22,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-22,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-23,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0650375642710262
2021-10-23,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00465242868344856
2021-10-24,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",NA
2021-10-24,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",NA
2021-10-25,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0644062389102247
2021-10-25,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00474027176233239
2021-10-26,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","Mean",0.0642479666405254
2021-10-26,"2021","SMAP_SPL3SMPv005","SCV","WKG","Nighttime","LPDR","SD",0.00472201115471771
2021-06-30,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-06-30,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-01,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.389730251497693
2021-07-01,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0505903964884304
2021-07-02,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-02,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-03,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-03,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-04,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.398806475930744
2021-07-04,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0503725164525034
2021-07-05,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-05,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-06,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-06,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-07,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.402336200078328
2021-07-07,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0501736582003569
2021-07-08,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-08,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-09,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.402807500627306
2021-07-09,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0500459642215439
2021-07-10,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-10,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-11,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-11,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-12,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.403557449579239
2021-07-12,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0498736987876478
2021-07-13,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-13,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-14,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-14,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-15,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.404341962602403
2021-07-15,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0497151362452943
2021-07-16,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-16,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-17,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.412775145636665
2021-07-17,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0497667729176149
2021-07-18,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-18,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-19,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-19,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-20,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.425958179765277
2021-07-20,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0498923529534447
2021-07-21,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-21,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-22,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-22,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-23,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.439680933952332
2021-07-23,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0500685283868524
2021-07-24,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-24,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-25,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.449181851413515
2021-07-25,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.050218895723319
2021-07-26,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-26,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-27,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-27,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-28,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.46059454480807
2021-07-28,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0480069273002819
2021-07-29,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-29,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-30,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-07-30,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-07-31,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.472411450412538
2021-07-31,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.04577989791497
2021-08-01,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-01,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-02,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.480518715249168
2021-08-02,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0442920432674077
2021-08-03,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-03,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-04,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-04,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-05,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.49303275346756
2021-08-05,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0420821471129661
2021-08-06,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-06,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-07,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-07,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-08,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-08,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-09,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-09,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-10,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.555353038840824
2021-08-10,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0427759502798998
2021-08-11,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-11,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-12,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-12,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-13,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.59617457124922
2021-08-13,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0437518121139786
2021-08-14,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-14,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-15,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-15,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-16,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.616862018903097
2021-08-16,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.043646580385197
2021-08-17,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-17,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-18,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.601204335689545
2021-08-18,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0418015199887606
2021-08-19,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-19,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-20,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-20,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-21,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.578548914856381
2021-08-21,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0394385192395827
2021-08-22,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-22,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-23,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-23,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-24,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.556914177205827
2021-08-24,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0375637376181505
2021-08-25,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-25,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-26,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.549455483754476
2021-08-26,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0367139140103601
2021-08-27,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-27,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-28,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-28,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-29,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.548120783434974
2021-08-29,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0357365670006057
2021-08-30,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-30,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-08-31,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-08-31,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-09-01,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.546859900156657
2021-09-01,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0348210384236828
2021-09-02,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-09-02,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-09-03,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.546073701646593
2021-09-03,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0342472414906944
2021-09-04,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-09-04,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-09-05,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-09-05,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-09-06,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",0.548481106758118
2021-09-06,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",0.0333203581379157
2021-09-07,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
2021-09-07,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","SD",NA
2021-09-08,"2021","SMAP_SPL3SMPv005","VWC","WKG","Daytime","LPDR","Mean",NA
